month,FlightNum,AirTime (in Hrs),Origin,Dest,Distance,Cancelled,Cancellation Code,Diverted,ArrDelay,start_date
Mar,973,81,LAX,SLC,590,1,1,No,,3/21/2018
Mar,1485,84,LAX,SLC,590,1,3,No,,3/22/2018
Mar,2899,82,LAX,SLC,590,1,4,No,,3/23/2018
Mar,92,59,LAX,SMF,373,0,,No,6,3/24/2018
Mar,337,59,LAX,SMF,373,0,,No,6,3/25/2018
Mar,1015,58,LAX,SMF,373,0,,No,0,3/26/2018
Mar,1234,55,LAX,SMF,373,1,4,No,,3/27/2018
Mar,1486,61,LAX,SMF,373,0,,No,0,3/28/2018
Mar,2437,58,LAX,SMF,373,1,3,No,,3/29/2018
Mar,2720,59,LAX,SMF,373,1,2,No,,3/30/2018
Mar,2985,56,LAX,SMF,373,0,,Yes,0,3/31/2018
Apr,3155,59,LAX,SMF,373,0,,No,0,4/1/2018
Apr,3584,62,LAX,SMF,373,0,,No,9,4/2/2018
Apr,71,179,LAX,STL,1593,1,4,No,,4/3/2018
Apr,75,60,LAX,TUS,451,0,,Yes,8,4/4/2018
Apr,1044,61,LAX,TUS,451,0,,No,0,4/5/2018
Apr,2378,59,LAX,TUS,451,0,,No,-9,4/6/2018
Apr,3048,60,LAX,TUS,451,1,4,No,,4/7/2018
Apr,3831,60,LAX,TUS,451,0,,Yes,1,4/8/2018
Apr,3939,61,LAX,TUS,451,1,4,No,,4/9/2018
Apr,160,48,LBB,ABQ,289,1,2,No,,4/10/2018
Apr,555,47,LBB,AUS,341,0,,No,0,4/11/2018
Apr,2974,47,LBB,AUS,341,0,,No,-8,4/12/2018
Apr,15,49,LBB,DAL,293,0,,No,0,4/13/2018
Apr,21,49,LBB,DAL,293,0,,No,9,4/14/2018
Apr,35,50,LBB,DAL,293,0,,No,0,4/15/2018
Apr,141,48,LBB,DAL,293,0,,Yes,8,4/16/2018
Apr,906,47,LBB,DAL,293,0,,No,-5,4/17/2018
Apr,1312,47,LBB,DAL,293,0,,No,8,4/18/2018
Apr,2382,50,LBB,DAL,293,0,,No,0,4/19/2018
Apr,2542,41,LBB,DAL,293,0,,Yes,-8,4/20/2018
Apr,1028,45,LBB,ELP,295,0,,No,-5,4/21/2018
Apr,573,116,LBB,LAS,775,0,,No,-9,4/22/2018
Apr,438,121,LIT,BWI,912,0,,No,0,4/23/2018
Apr,7,48,LIT,DAL,296,0,,Yes,-2,4/24/2018
Apr,41,49,LIT,DAL,296,0,,No,9,4/25/2018
Apr,49,49,LIT,DAL,296,0,,No,0,4/26/2018
Apr,700,48,LIT,DAL,296,0,,No,8,4/27/2018
Apr,2177,49,LIT,DAL,296,0,,No,1,4/28/2018
Apr,2263,49,LIT,DAL,296,0,,No,0,4/29/2018
Apr,3748,49,LIT,DAL,296,0,,No,-1,4/30/2018
May,231,71,LIT,HOU,393,0,,No,5,5/1/2018
May,3053,188,LIT,LAS,1295,0,,Yes,0,5/2/2018
May,8,82,LIT,MDW,544,0,,No,0,5/3/2018
May,250,167,LIT,PHX,1136,0,,No,-12,5/4/2018
May,3168,53,LIT,STL,296,0,,No,0,5/5/2018
May,3757,51,LIT,STL,296,0,,Yes,7,5/6/2018
May,10,56,MAF,ABQ,332,0,,No,0,5/7/2018
May,1194,42,MAF,AUS,294,0,,No,-13,5/8/2018
May,2374,40,MAF,AUS,294,0,,No,0,5/9/2018
May,43,46,MAF,DAL,319,0,,Yes,0,5/10/2018
May,53,46,MAF,DAL,319,0,,No,0,5/11/2018
May,271,46,MAF,DAL,319,0,,No,0,5/12/2018
May,914,53,MAF,DAL,319,0,,No,0,5/13/2018
May,974,45,MAF,DAL,319,0,,No,-7,5/14/2018
May,1430,47,MAF,DAL,319,0,,No,-1,5/15/2018
May,539,61,MAF,HOU,441,0,,No,-6,5/16/2018
May,3828,57,MAF,HOU,441,0,,No,0,5/17/2018
May,317,123,MAF,LAS,796,0,,Yes,8,5/18/2018
May,1493,106,MCI,ABQ,718,0,,No,10,5/19/2018
May,1655,102,MCI,ABQ,718,0,,No,-10,5/20/2018
May,112,68,MCI,BNA,491,0,,No,-3,5/21/2018
May,290,69,MCI,BNA,491,0,,Yes,0,5/22/2018
May,1568,65,MCI,BNA,491,0,,No,0,5/23/2018
May,1668,68,MCI,BNA,491,0,,No,-6,5/24/2018
May,3062,128,MCI,BWI,967,0,,No,7,5/25/2018
May,3320,125,MCI,BWI,967,0,,Yes,0,5/26/2018
May,3829,118,MCI,BWI,967,0,,No,0,5/27/2018
May,11,71,MCI,DAL,461,0,,No,-10,5/28/2018
May,19,71,MCI,DAL,461,0,,No,0,5/29/2018
May,33,70,MCI,DAL,461,0,,No,10,5/30/2018
May,59,70,MCI,DAL,461,0,,No,0,5/31/2018
Jun,2010,69,MCI,DAL,461,0,,No,-11,6/1/2018
Jun,3239,67,MCI,DAL,461,0,,No,-5,6/2/2018
Jun,454,84,MCI,DEN,533,0,,Yes,-3,6/3/2018
Jun,977,88,MCI,DEN,533,0,,No,0,6/4/2018
Jun,1151,83,MCI,DEN,533,0,,No,0,6/5/2018
Jun,1235,83,MCI,DEN,533,0,,No,6,6/6/2018
Jun,4,63,MCI,IND,451,0,,Yes,0,6/7/2018
Jun,321,61,MCI,IND,451,0,,No,0,6/8/2018
Jun,187,168,MCI,LAS,1140,0,,No,-4,6/9/2018
Jun,488,167,MCI,LAS,1140,0,,No,0,6/10/2018
Jun,962,164,MCI,LAS,1140,0,,Yes,0,6/11/2018
Jun,1670,162,MCI,LAS,1140,0,,No,9,6/12/2018
Jun,2193,163,MCI,LAS,1140,0,,No,-7,6/13/2018
Jun,3774,174,MCI,LAS,1140,0,,No,0,6/14/2018
Jun,810,200,MCI,LAX,1363,0,,No,0,6/15/2018
Jun,1844,196,MCI,LAX,1363,0,,No,2,6/16/2018
Jun,3155,203,MCI,LAX,1363,0,,No,0,6/17/2018
Jun,3778,195,MCI,LAX,1363,0,,No,1,6/18/2018
Jun,730,135,MCI,MCO,1072,0,,Yes,0,6/19/2018
Jun,1949,136,MCI,MCO,1072,0,,No,0,6/20/2018
Jun,2279,134,MCI,MCO,1072,0,,No,3,6/21/2018
Jun,26,62,MCI,MDW,405,0,,No,4,6/22/2018
Jun,48,60,MCI,MDW,405,0,,Yes,0,6/23/2018
Jun,95,64,MCI,MDW,405,0,,No,0,6/24/2018
Jun,154,62,MCI,MDW,405,0,,No,9,6/25/2018
Jun,308,66,MCI,MDW,405,0,,No,0,6/26/2018
Jun,424,59,MCI,MDW,405,0,,Yes,8,6/27/2018
Jun,748,61,MCI,MDW,405,0,,No,-2,6/28/2018
Jun,772,56,MCI,MDW,405,0,,No,-11,6/29/2018
Jun,1006,62,MCI,MDW,405,0,,No,-1,6/30/2018
Jul,1685,63,MCI,MDW,405,0,,No,4,7/1/2018
Jul,1916,60,MCI,MDW,405,0,,No,9,7/2/2018
Jul,3915,60,MCI,MDW,405,0,,No,0,7/3/2018
Jul,425,216,MCI,OAK,1489,0,,No,-9,7/4/2018
Jul,3307,228,MCI,OAK,1489,0,,Yes,0,7/5/2018
Jul,215,49,MCI,OKC,313,0,,No,-1,7/6/2018
Jul,449,50,MCI,OKC,313,0,,No,7,7/7/2018
Jul,727,50,MCI,OKC,313,0,,No,4,7/8/2018
Jul,1257,47,MCI,OKC,313,0,,Yes,0,7/9/2018
Jul,914,214,MCI,PDX,1481,0,,No,0,7/10/2018
Jul,453,151,MCI,PHX,1044,0,,No,-6,7/11/2018
Jul,655,160,MCI,PHX,1044,0,,No,9,7/12/2018
Jul,1579,162,MCI,PHX,1044,0,,Yes,0,7/13/2018
Jul,3943,154,MCI,PHX,1044,0,,No,0,7/14/2018
Jul,1209,203,MCI,SAN,1333,0,,No,0,7/15/2018
Jul,2298,187,MCI,SAN,1333,0,,No,2,7/16/2018
Jul,1308,214,MCI,SEA,1489,0,,No,0,7/17/2018
Jul,102,208,MCI,SMF,1442,0,,No,9,7/18/2018
Jul,63,37,MCI,STL,237,0,,No,-3,7/19/2018
Jul,283,37,MCI,STL,237,0,,No,0,7/20/2018
Jul,1230,36,MCI,STL,237,0,,Yes,0,7/21/2018
Jul,1488,36,MCI,STL,237,0,,No,-12,7/22/2018
Jul,2039,36,MCI,STL,237,0,,No,0,7/23/2018
Jul,2972,39,MCI,STL,237,0,,No,-1,7/24/2018
Jul,515,129,MCI,TPA,1048,0,,Yes,-8,7/25/2018
Jul,629,131,MCI,TPA,1048,0,,No,10,7/26/2018
Jul,132,37,MCI,TUL,223,0,,No,0,7/27/2018
Jul,407,37,MCI,TUL,223,0,,No,0,7/28/2018
Jul,2900,36,MCI,TUL,223,0,,Yes,0,7/29/2018
Jul,2284,221,MCO,ABQ,1552,0,,No,0,7/30/2018
Jul,2976,216,MCO,ABQ,1552,0,,No,-3,7/31/2018
Aug,1744,148,MCO,ALB,1073,0,,No,8,8/1/2018
Aug,3075,149,MCO,ALB,1073,0,,No,0,8/2/2018
Aug,3150,156,MCO,ALB,1073,0,,No,0,8/3/2018
Aug,687,149,MCO,AUS,993,0,,No,0,8/4/2018
Aug,365,148,MCO,BDL,1050,0,,No,9,8/5/2018
Aug,1656,155,MCO,BDL,1050,0,,Yes,0,8/6/2018
Aug,2620,145,MCO,BDL,1050,0,,No,7,8/7/2018
Aug,573,74,MCO,BHM,478,0,,No,7,8/8/2018
Aug,2036,78,MCO,BHM,478,0,,No,5,8/9/2018
Aug,2715,78,MCO,BHM,478,0,,Yes,0,8/10/2018
Aug,1413,96,MCO,BNA,616,0,,No,1,8/11/2018
Aug,2194,91,MCO,BNA,616,0,,No,-8,8/12/2018
Aug,3082,96,MCO,BNA,616,0,,No,-2,8/13/2018
Aug,3238,97,MCO,BNA,616,0,,Yes,0,8/14/2018
Aug,3846,94,MCO,BNA,616,0,,No,8,8/15/2018
Aug,322,147,MCO,BUF,1011,0,,No,0,8/16/2018
Aug,443,142,MCO,BUF,1011,0,,No,0,8/17/2018
Aug,3567,133,MCO,BUF,1011,0,,No,10,8/18/2018
Aug,97,114,MCO,BWI,787,0,,No,9,8/19/2018
Aug,458,118,MCO,BWI,787,0,,No,0,8/20/2018
Aug,832,106,MCO,BWI,787,0,,No,-7,8/21/2018
Aug,889,117,MCO,BWI,787,0,,Yes,0,8/22/2018
Aug,1170,109,MCO,BWI,787,0,,No,9,8/23/2018
Aug,1507,113,MCO,BWI,787,0,,No,0,8/24/2018
Aug,2801,111,MCO,BWI,787,0,,No,0,8/25/2018
Aug,3067,115,MCO,BWI,787,0,,Yes,0,8/26/2018
Aug,3220,118,MCO,BWI,787,0,,No,0,8/27/2018
Aug,611,128,MCO,CLE,895,0,,No,0,8/28/2018
Aug,2366,130,MCO,CLE,895,0,,No,0,8/29/2018
Aug,1492,126,MCO,CMH,802,0,,Yes,0,8/30/2018
Aug,1602,113,MCO,CMH,802,0,,No,0,8/31/2018
Sep,2020,114,MCO,CMH,802,0,,No,-1,9/1/2018
Sep,1063,225,MCO,DEN,1545,0,,No,4,9/2/2018
Sep,1237,210,MCO,DEN,1545,0,,No,-15,9/3/2018
Sep,399,147,MCO,DTW,957,0,,No,0,9/4/2018
Sep,1023,137,MCO,DTW,957,0,,No,0,9/5/2018
Sep,380,39,MCO,FLL,178,0,,No,3,9/6/2018
Sep,455,41,MCO,FLL,178,0,,Yes,0,9/7/2018
Sep,543,35,MCO,FLL,178,0,,No,-3,9/8/2018
Sep,779,39,MCO,FLL,178,0,,No,0,9/9/2018
Sep,1149,34,MCO,FLL,178,0,,No,-1,9/10/2018
Sep,3509,39,MCO,FLL,178,0,,Yes,10,9/11/2018
Sep,10,132,MCO,HOU,848,0,,No,-5,9/12/2018
Sep,42,130,MCO,HOU,848,0,,No,0,9/13/2018
Sep,430,134,MCO,HOU,848,0,,No,8,9/14/2018
Sep,1491,134,MCO,HOU,848,0,,Yes,0,9/15/2018
Sep,3046,131,MCO,HOU,848,0,,No,9,9/16/2018
Sep,470,120,MCO,IAD,758,0,,No,0,9/17/2018
Sep,1317,111,MCO,IAD,758,0,,No,0,9/18/2018
Sep,829,123,MCO,IND,828,0,,No,-4,9/19/2018
Sep,3256,126,MCO,IND,828,0,,No,0,9/20/2018
Sep,121,131,MCO,ISP,972,0,,No,0,9/21/2018
Sep,630,134,MCO,ISP,972,0,,No,0,9/22/2018
Sep,1919,136,MCO,ISP,972,0,,Yes,9,9/23/2018
Sep,2784,139,MCO,ISP,972,0,,No,7,9/24/2018
Sep,3332,130,MCO,ISP,972,0,,No,0,9/25/2018
Sep,3864,135,MCO,ISP,972,0,,No,0,9/26/2018
Sep,186,91,MCO,JAN,587,0,,Yes,0,9/27/2018
Sep,2354,291,MCO,LAS,2039,0,,No,6,9/28/2018
Sep,1308,156,MCO,MCI,1072,0,,No,0,9/29/2018
Sep,1493,157,MCO,MCI,1072,0,,No,-4,9/30/2018
Oct,2193,162,MCO,MCI,1072,0,,Yes,9,10/1/2018
Oct,163,150,MCO,MDW,989,0,,No,0,10/2/2018
Oct,172,140,MCO,MDW,989,0,,No,0,10/3/2018
Oct,561,152,MCO,MDW,989,0,,No,0,10/4/2018
Oct,562,149,MCO,MDW,989,0,,No,0,10/5/2018
Oct,658,146,MCO,MDW,989,0,,No,-2,10/6/2018
Oct,1423,151,MCO,MDW,989,0,,No,1,10/7/2018
Oct,1852,146,MCO,MDW,989,0,,No,0,10/8/2018
Oct,3137,138,MCO,MDW,989,0,,Yes,0,10/9/2018
Oct,3,171,MCO,MHT,1142,0,,No,0,10/10/2018
Oct,25,153,MCO,MHT,1142,0,,No,0,10/11/2018
Oct,589,154,MCO,MHT,1142,0,,No,0,10/12/2018
Oct,1145,148,MCO,MHT,1142,0,,Yes,0,10/13/2018
Oct,3429,175,MCO,MHT,1142,0,,No,0,10/14/2018
Oct,426,87,MCO,MSY,550,0,,No,-10,10/15/2018
Oct,467,90,MCO,MSY,550,0,,No,0,10/16/2018
Oct,2980,84,MCO,MSY,550,0,,Yes,-10,10/17/2018
Oct,3134,85,MCO,MSY,550,0,,No,-1,10/18/2018
Oct,590,96,MCO,ORF,655,0,,No,0,10/19/2018
Oct,1320,92,MCO,ORF,655,0,,No,0,10/20/2018
Oct,297,124,MCO,PHL,861,0,,No,7,10/21/2018
Oct,348,129,MCO,PHL,861,0,,No,-2,10/22/2018
Oct,768,134,MCO,PHL,861,0,,No,0,10/23/2018
Oct,837,137,MCO,PHL,861,0,,No,5,10/24/2018
Oct,1035,128,MCO,PHL,861,0,,Yes,0,10/25/2018
Oct,1915,118,MCO,PHL,861,0,,No,-15,10/26/2018
Oct,3247,127,MCO,PHL,861,0,,No,-6,10/27/2018
Oct,1484,276,MCO,PHX,1848,0,,No,0,10/28/2018
Oct,2294,111,MCO,PIT,834,0,,Yes,-4,10/29/2018
Oct,2361,124,MCO,PIT,834,0,,No,7,10/30/2018
Oct,3934,122,MCO,PIT,834,0,,No,9,10/31/2018
Nov,940,136,MCO,PVD,1073,0,,No,-9,11/1/2018
Nov,975,155,MCO,PVD,1073,0,,Yes,0,11/2/2018
Nov,1074,147,MCO,PVD,1073,0,,No,6,11/3/2018
Nov,1305,143,MCO,PVD,1073,0,,No,1,11/4/2018
Nov,2281,139,MCO,PVD,1073,0,,No,6,11/5/2018
Nov,3754,146,MCO,PVD,1073,0,,No,1,11/6/2018
Nov,334,81,MCO,RDU,534,0,,No,10,11/7/2018
Nov,2135,77,MCO,RDU,534,0,,No,3,11/8/2018
Nov,2621,82,MCO,RDU,534,0,,No,9,11/9/2018
Nov,2734,77,MCO,RDU,534,0,,Yes,0,11/10/2018
Nov,150,35,MCO,RSW,133,0,,No,0,11/11/2018
Nov,907,30,MCO,RSW,133,0,,No,0,11/12/2018
Nov,2368,31,MCO,RSW,133,0,,No,4,11/13/2018
Nov,3398,33,MCO,RSW,133,0,,Yes,10,11/14/2018
Nov,1112,153,MCO,SAT,1040,0,,No,-9,11/15/2018
Nov,1414,161,MCO,SAT,1040,0,,No,4,11/16/2018
Nov,187,107,MCO,SDF,718,0,,No,-1,11/17/2018
Nov,718,105,MCO,SDF,718,0,,Yes,0,11/18/2018
Nov,440,131,MCO,STL,880,0,,No,0,11/19/2018
Nov,928,135,MCO,STL,880,0,,No,-6,11/20/2018
Nov,2300,122,MCO,STL,880,0,,No,0,11/21/2018
Nov,3743,127,MCO,STL,880,0,,No,0,11/22/2018
Nov,1008,159,MDW,ABQ,1121,0,,No,-4,11/23/2018
Nov,2871,158,MDW,ABQ,1121,0,,No,0,11/24/2018
Nov,95,97,MDW,ALB,717,0,,No,0,11/25/2018
Nov,714,90,MDW,ALB,717,0,,Yes,0,11/26/2018
Nov,478,128,MDW,AUS,972,0,,No,-6,11/27/2018
Nov,3568,125,MDW,AUS,972,0,,No,0,11/28/2018
Nov,245,100,MDW,BDL,777,0,,No,0,11/29/2018
Nov,437,NA,MDW,BDL,777,1,2,No,,11/30/2018
Dec,885,100,MDW,BDL,777,0,,No,0,12/1/2018
Dec,223,72,MDW,BHM,570,0,,No,5,12/2/2018
Dec,313,81,MDW,BHM,570,0,,No,0,12/3/2018
Dec,581,54,MDW,BNA,395,0,,Yes,8,12/4/2018
Dec,640,57,MDW,BNA,395,0,,No,-3,12/5/2018
Dec,689,56,MDW,BNA,395,0,,No,0,12/6/2018
Dec,813,60,MDW,BNA,395,0,,No,0,12/7/2018
Dec,830,55,MDW,BNA,395,0,,No,-1,12/8/2018
Dec,851,60,MDW,BNA,395,0,,No,0,12/9/2018
Dec,934,NA,MDW,BNA,395,1,2,No,,12/10/2018
Dec,1973,54,MDW,BNA,395,0,,No,0,12/11/2018
Dec,2108,55,MDW,BNA,395,0,,Yes,0,12/12/2018
Dec,1690,65,MDW,BUF,468,0,,No,0,12/13/2018
Dec,1828,66,MDW,BUF,468,0,,No,0,12/14/2018
Dec,2975,65,MDW,BUF,468,0,,No,0,12/15/2018
Dec,106,73,MDW,BWI,611,0,,Yes,0,12/16/2018
Dec,208,88,MDW,BWI,611,0,,No,0,12/17/2018
Dec,224,87,MDW,BWI,611,0,,No,0,12/18/2018
Dec,324,90,MDW,BWI,611,0,,No,0,12/19/2018
Dec,466,88,MDW,BWI,611,0,,Yes,10,12/20/2018
Dec,2272,86,MDW,BWI,611,0,,No,0,12/21/2018
Dec,2786,78,MDW,BWI,611,0,,No,0,12/22/2018
Dec,3499,86,MDW,BWI,611,0,,No,6,12/23/2018
Dec,30,52,MDW,CLE,307,0,,No,0,12/24/2018
Dec,153,48,MDW,CLE,307,0,,No,0,12/25/2018
Dec,387,50,MDW,CLE,307,0,,No,0,12/26/2018
Dec,628,47,MDW,CLE,307,0,,No,0,12/27/2018
Dec,1489,48,MDW,CLE,307,0,,Yes,0,12/28/2018
Dec,2456,61,MDW,CLE,307,0,,No,0,12/29/2018
Dec,3587,54,MDW,CLE,307,0,,No,0,12/30/2018
Dec,129,45,MDW,CMH,284,0,,No,-9,12/31/2018
Dec,154,43,MDW,CMH,284,0,,Yes,10,12/21/2018
Dec,261,39,MDW,CMH,284,0,,No,0,12/22/2018
Dec,748,47,MDW,CMH,284,0,,No,-4,12/23/2018
Dec,950,49,MDW,CMH,284,0,,No,0,12/24/2018
Dec,1685,47,MDW,CMH,284,0,,Yes,7,12/25/2018
Dec,2470,50,MDW,CMH,284,0,,No,0,12/26/2018
Dec,2474,48,MDW,CMH,284,0,,No,0,12/27/2018
Dec,172,128,MDW,DEN,895,0,,No,0,12/28/2018
Dec,806,128,MDW,DEN,895,0,,No,10,12/29/2018
Dec,902,127,MDW,DEN,895,0,,No,4,12/30/2018
Dec,1001,125,MDW,DEN,895,0,,No,0,12/31/2018
Jan,1852,129,MDW,DEN,895,0,,No,0,1/1/2018
Jan,1944,128,MDW,DEN,895,0,,Yes,0,1/2/2018
Jan,308,53,MDW,DTW,229,0,,No,0,1/3/2018
Jan,424,45,MDW,DTW,229,0,,No,0,1/4/2018
Jan,1006,42,MDW,DTW,229,0,,No,0,1/5/2018
Jan,1014,43,MDW,DTW,229,0,,Yes,0,1/6/2018
Jan,1567,52,MDW,DTW,229,0,,No,0,1/7/2018
Jan,1916,46,MDW,DTW,229,0,,No,0,1/8/2018
Jan,3326,NA,MDW,DTW,229,1,4,No,,1/9/2018
Jan,3915,36,MDW,DTW,229,0,,Yes,0,1/10/2018
Jan,234,152,MDW,FLL,1166,0,,No,9,1/11/2018
Jan,892,148,MDW,FLL,1166,0,,No,0,1/12/2018
Jan,2630,151,MDW,FLL,1166,0,,No,-1,1/13/2018
Jan,3228,142,MDW,FLL,1166,0,,No,0,1/14/2018
Jan,3848,151,MDW,FLL,1166,0,,No,0,1/15/2018
Jan,195,133,MDW,HOU,937,0,,No,9,1/16/2018
Jan,203,123,MDW,HOU,937,0,,No,0,1/17/2018
Jan,319,130,MDW,HOU,937,0,,Yes,0,1/18/2018
Jan,1927,129,MDW,HOU,937,0,,No,10,1/19/2018
Jan,3763,135,MDW,HOU,937,0,,No,0,1/20/2018
Jan,3841,130,MDW,HOU,937,0,,No,-11,1/21/2018
Jan,205,73,MDW,IAD,577,0,,Yes,0,1/22/2018
Jan,335,79,MDW,IAD,577,0,,No,2,1/23/2018
Jan,1307,81,MDW,IAD,577,0,,No,0,1/24/2018
Jan,1488,79,MDW,IAD,577,0,,No,-9,1/25/2018
Jan,3232,78,MDW,IAD,577,0,,Yes,0,1/26/2018
Jan,3760,84,MDW,IAD,577,0,,No,0,1/27/2018
Jan,378,31,MDW,IND,162,0,,No,0,1/28/2018
Jan,771,36,MDW,IND,162,0,,No,0,1/29/2018
Jan,1333,32,MDW,IND,162,0,,No,0,1/30/2018
Jan,1746,27,MDW,IND,162,0,,No,1,1/31/2018
Feb,969,114,MDW,ISP,765,0,,No,0,2/1/2018
Feb,1667,110,MDW,ISP,765,0,,No,0,2/2/2018
Feb,1930,113,MDW,ISP,765,0,,Yes,0,2/3/2018
Feb,2703,98,MDW,ISP,765,0,,No,0,2/4/2018
Feb,405,90,MDW,JAN,666,0,,No,0,2/5/2018
Feb,1035,87,MDW,JAN,666,0,,No,0,2/6/2018
Feb,164,219,MDW,LAS,1521,0,,Yes,0,2/7/2018
Feb,201,219,MDW,LAS,1521,0,,No,-4,2/8/2018
Feb,300,217,MDW,LAS,1521,0,,No,0,2/9/2018
Feb,433,219,MDW,LAS,1521,0,,No,0,2/10/2018
Feb,556,214,MDW,LAS,1521,0,,Yes,1,2/11/2018
Feb,872,215,MDW,LAS,1521,0,,No,1,2/12/2018
Feb,891,216,MDW,LAS,1521,0,,No,0,2/13/2018
Feb,1016,220,MDW,LAS,1521,0,,No,0,2/14/2018
Feb,1422,222,MDW,LAS,1521,0,,No,0,2/15/2018
Feb,2295,223,MDW,LAS,1521,0,,No,0,2/16/2018
Feb,2449,218,MDW,LAS,1521,0,,No,0,2/17/2018
Feb,3844,220,MDW,LAS,1521,0,,No,0,2/18/2018
Feb,118,245,MDW,LAX,1750,0,,Yes,-13,2/19/2018
Feb,184,243,MDW,LAX,1750,0,,No,0,2/20/2018
Feb,587,249,MDW,LAX,1750,0,,No,0,2/21/2018
Feb,829,256,MDW,LAX,1750,0,,No,0,2/22/2018
Feb,2979,249,MDW,LAX,1750,0,,Yes,0,2/23/2018
Feb,3149,252,MDW,LAX,1750,0,,No,0,2/24/2018
Feb,3584,259,MDW,LAX,1750,0,,No,0,2/25/2018
Feb,49,78,MDW,LIT,544,0,,No,0,2/26/2018
Feb,19,62,MDW,MCI,405,0,,Yes,0,2/27/2018
Feb,33,64,MDW,MCI,405,0,,No,0,2/28/2018
Feb,59,66,MDW,MCI,405,0,,No,0,2/28/2018
Mar,132,64,MDW,MCI,405,0,,No,0,3/1/2018
Mar,342,64,MDW,MCI,405,0,,No,0,3/2/2018
Mar,407,63,MDW,MCI,405,0,,No,0,3/3/2018
Mar,449,64,MDW,MCI,405,0,,No,0,3/4/2018
Mar,629,66,MDW,MCI,405,0,,No,6,3/5/2018
Mar,727,65,MDW,MCI,405,0,,Yes,10,3/6/2018
Mar,951,64,MDW,MCI,405,0,,No,-8,3/7/2018
Mar,1257,61,MDW,MCI,405,0,,No,0,3/8/2018
Mar,2900,64,MDW,MCI,405,0,,No,0,3/9/2018
Mar,401,125,MDW,MCO,989,0,,Yes,0,3/10/2018
Mar,482,128,MDW,MCO,989,0,,No,3,3/11/2018
Mar,1189,127,MDW,MCO,989,0,,No,0,3/12/2018
Mar,1206,127,MDW,MCO,989,0,,No,7,3/13/2018
Mar,1765,124,MDW,MCO,989,0,,Yes,7,3/14/2018
Mar,2631,126,MDW,MCO,989,0,,No,0,3/15/2018
Mar,3050,126,MDW,MCO,989,0,,No,0,3/16/2018
Mar,3919,126,MDW,MCO,989,0,,No,0,3/17/2018
Mar,396,100,MDW,MHT,838,0,,No,0,3/18/2018
Mar,1674,109,MDW,MHT,838,0,,No,0,3/19/2018
Mar,1951,106,MDW,MHT,838,0,,No,0,3/20/2018
Mar,2524,105,MDW,MHT,838,0,,No,0,3/21/2018
Mar,2813,106,MDW,MHT,838,0,,Yes,0,3/22/2018
Mar,1192,109,MDW,MSY,825,0,,No,0,3/23/2018
Mar,142,265,MDW,OAK,1844,0,,No,0,3/24/2018
Mar,562,272,MDW,OAK,1844,0,,No,0,3/25/2018
Mar,1076,265,MDW,OAK,1844,0,,Yes,0,3/26/2018
Mar,1161,273,MDW,OAK,1844,0,,No,0,3/27/2018
Mar,2195,272,MDW,OAK,1844,0,,No,0,3/28/2018
Mar,555,68,MDW,OMA,423,0,,No,0,3/29/2018
Mar,1066,63,MDW,OMA,423,0,,Yes,0,3/30/2018
Mar,1423,68,MDW,OMA,423,0,,No,0,3/31/2018
Apr,2544,66,MDW,OMA,423,0,,No,4,4/1/2018
Apr,3491,67,MDW,OMA,423,0,,No,0,4/2/2018
Apr,3832,66,MDW,OMA,423,0,,No,0,4/3/2018
Apr,568,98,MDW,ORF,704,0,,No,7,4/4/2018
Apr,3510,92,MDW,ORF,704,0,,No,0,4/5/2018
Apr,561,247,MDW,PDX,1751,0,,No,0,4/6/2018
Apr,2804,244,MDW,PDX,1751,0,,Yes,0,4/7/2018
Apr,79,91,MDW,PHL,668,0,,No,-16,4/8/2018
Apr,235,98,MDW,PHL,668,0,,No,9,4/9/2018
Apr,792,94,MDW,PHL,668,0,,No,0,4/10/2018
Apr,1136,90,MDW,PHL,668,0,,Yes,0,4/11/2018
Apr,2789,86,MDW,PHL,668,0,,No,0,4/12/2018
Apr,3153,95,MDW,PHL,668,0,,No,0,4/13/2018
Apr,3757,93,MDW,PHL,668,0,,No,0,4/14/2018
Apr,3927,84,MDW,PHL,668,0,,Yes,0,4/15/2018
Apr,259,207,MDW,PHX,1444,0,,No,9,4/16/2018
Apr,616,205,MDW,PHX,1444,0,,No,6,4/17/2018
Apr,921,215,MDW,PHX,1444,0,,No,0,4/18/2018
Apr,1023,215,MDW,PHX,1444,0,,No,0,4/19/2018
Apr,1827,212,MDW,PHX,1444,0,,No,0,4/20/2018
Apr,1842,209,MDW,PHX,1444,0,,No,0,4/21/2018
Apr,3336,212,MDW,PHX,1444,0,,No,0,4/22/2018
Apr,3501,208,MDW,PHX,1444,0,,Yes,0,4/23/2018
Apr,337,52,MDW,PIT,402,0,,No,0,4/24/2018
Apr,1414,59,MDW,PIT,402,0,,No,0,4/25/2018
Apr,2445,64,MDW,PIT,402,0,,No,0,4/26/2018
Apr,3170,60,MDW,PIT,402,0,,Yes,0,4/27/2018
Apr,3249,57,MDW,PIT,402,0,,No,0,4/28/2018
Apr,3414,59,MDW,PIT,402,0,,No,4,4/29/2018
Apr,1064,118,MDW,PVD,842,0,,No,0,4/30/2018
May,2174,104,MDW,PVD,842,0,,Yes,0,5/1/2018
May,2974,108,MDW,PVD,842,0,,No,10,5/2/2018
